"component_name","filename","gbif_id","conversion_mean","predicted_conversion_factor_cm","genus_species","family","area","petiole_width","LMA","lat","lon","eco_name","biome","bio_1","bio_4","bio_12","bio_15","ai","wind","srad","leaf_phenology"
"Ilex_fargesii_1426144852__L__379-4232-943-5738","Ilex_fargesii_1426144852",1426144852,136.386262,129.0565507,"Ilex fargesii","unknown",24.41,0.236112376,1.055166829,27.130503,98.837784,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",14.21549988,497.7915649,1375,65.40213013,12057,1.417333364,14848.75,"evergreen"
"Ilex_fargesii_1426183550__L__1216-1719-2329-2567","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",13.32,0.152472199,1.248277339,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__1565-3568-2662-4149","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",11.24,0.281787251,1.331922543,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426179176__L__2151-1297-3748-2607","Ilex_fargesii_1426179176",1426179176,134.7936871,129.0529774,"Ilex fargesii","unknown",37.82,0.262501997,1.446427287,25.990524,98.659111,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.75549984,449.6253967,1284,66.99205017,10298,1.764333367,15393.83301,"evergreen"
"Ilex_fargesii_1426183550__L__1034-1418-1363-2373","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",8.21,0.195524087,1.50173262,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__424-990-1061-1886","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",10.38,0.151110813,1.373043547,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__1136-4539-1696-5374","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",7.46,0.169176209,1.557705912,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_3969808873__L__2003-1844-3415-2212","Ilex_fargesii_3969808873",3969808873,125.1916315,119.3857331,"Ilex fargesii","unknown",15.43,0.201126516,1.36911897,27.1747,98.7644,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10297,2.328000069,14378.16699,"evergreen"
"Ilex_fargesii_1426183550__L__1385-4322-2037-5486","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",13.41,0.125731796,1.245070397,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__2549-753-3525-1950","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",19.39,0.096431886,1.081476227,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__2583-1794-4127-2223","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",16.85,0.123032038,1.1410654,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__1033-4676-1310-5457","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",5.68,0.087735941,1.728664192,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426179176__L__1677-430-2298-2121","Ilex_fargesii_1426179176",1426179176,134.7936871,129.0529774,"Ilex fargesii","unknown",27.52,0.206928469,1.633204352,25.990524,98.659111,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.75549984,449.6253967,1284,66.99205017,10298,1.764333367,15393.83301,"evergreen"
"Ilex_fargesii_3969808873__L__69-3051-1370-3487","Ilex_fargesii_3969808873",3969808873,125.1916315,119.3857331,"Ilex fargesii","unknown",17.87,0.161739698,1.294450336,27.1747,98.7644,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10297,2.328000069,14378.16699,"evergreen"
"Ilex_fargesii_1426183550__L__2586-2162-3546-2514","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",7.22,0.155491743,1.577286154,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__2583-2328-2961-3007","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",5.3,0.175029702,1.77499984,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__841-3025-1557-4188","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",13.69,0.129576453,1.235280493,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__1847-2126-2560-2929","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",8.79,0.216226389,1.463079584,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_1426183550__L__2319-2286-2623-3035","Ilex_fargesii_1426183550",1426183550,139.1283369,129.0610656,"Ilex fargesii","unknown",5.69,0.193532278,1.727503017,25.976669,98.70475,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",9.887666702,456.7847595,1168,64.86238861,10847,2.055999994,15069.58301,"evergreen"
"Ilex_fargesii_3969808873__L__1341-3333-1810-4878","Ilex_fargesii_3969808873",3969808873,125.1916315,119.3857331,"Ilex fargesii","unknown",22.94,0.122189146,1.176658097,27.1747,98.7644,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10297,2.328000069,14378.16699,"evergreen"
"Ilex_fargesii_3969808873__L__1946-2319-3027-2958","Ilex_fargesii_3969808873",3969808873,125.1916315,119.3857331,"Ilex fargesii","unknown",11.9,0.106569935,1.5119521,27.1747,98.7644,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10297,2.328000069,14378.16699,"evergreen"
"Ilex_fargesii_1426212366__L__651-1660-2289-2122","Ilex_fargesii_1426212366",1426212366,0,129.0610656,"Ilex fargesii","unknown",14.07,0.264464703,1.66744348,25.545,98.219167,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",10.71066666,435.1689148,1408,72.8859787,12492,1.899333358,15444.5,"evergreen"
"Ilex_fargesii_1426212366__L__2268-3844-3759-4302","Ilex_fargesii_1426212366",1426212366,0,129.0610656,"Ilex fargesii","unknown",18.85,0.195096457,1.491181577,25.545,98.219167,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",10.71066666,435.1689148,1408,72.8859787,12492,1.899333358,15444.5,"evergreen"
"Ilex_fargesii_3969808873__L__273-2580-1548-3203","Ilex_fargesii_3969808873",3969808873,125.1916315,119.3857331,"Ilex fargesii","unknown",17.59,0.211033991,1.302283149,27.1747,98.7644,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10297,2.328000069,14378.16699,"evergreen"
"Ilex_fargesii_1426212366__L__1540-2311-2348-3764","Ilex_fargesii_1426212366",1426212366,0,129.0610656,"Ilex fargesii","unknown",24,0.146194068,1.359749077,25.545,98.219167,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",10.71066666,435.1689148,1408,72.8859787,12492,1.899333358,15444.5,"evergreen"
"Ilex_fargesii_3969808873__L__1191-1162-2031-2006","Ilex_fargesii_3969808873",3969808873,125.1916315,119.3857331,"Ilex fargesii","unknown",11.92,0.174455188,1.510982527,27.1747,98.7644,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10297,2.328000069,14378.16699,"evergreen"
"Ilex_fargesii_1426212366__L__2282-504-2788-2082","Ilex_fargesii_1426212366",1426212366,0,129.0610656,"Ilex fargesii","unknown",22.62,0.223628553,1.390859604,25.545,98.219167,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",10.71066666,435.1689148,1408,72.8859787,12492,1.899333358,15444.5,"evergreen"
"Ilex_fargesii_1426212366__L__881-3887-2179-4335","Ilex_fargesii_1426212366",1426212366,0,129.0610656,"Ilex fargesii","unknown",18.06,0.252265399,1.515769933,25.545,98.219167,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",10.71066666,435.1689148,1408,72.8859787,12492,1.899333358,15444.5,"evergreen"
"Ilex_ficoidea_4072505907__L__1329-2387-1803-3512","Ilex_ficoidea_4072505907",4072505907,139.3465341,129.0495169,"Ilex ficoidea","unknown",13.6,0.216958628,1.464870158,25.15,121.55,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",18.86499977,474.3412781,3063,29.93135071,26074,4.106333256,14579.75,"evergreen"
"Ilex_ficoidea_3969807527__L__1453-1666-1982-2221","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",4.77,0.102807591,1.438075161,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__2932-2462-3640-2733","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",5.17,0.139602748,1.381729791,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_3969807527__L__1777-892-2067-1667","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",5.71,0.096927926,1.342581357,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__2037-3819-2524-4176","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",4.72,0.149898588,1.430640994,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_1426073142__L__903-1729-1300-3032","Ilex_ficoidea_1426073142",1426073142,134.3956319,129.0508891,"Ilex ficoidea","unknown",14.8,0.11161077,1.441091474,28.084663,98.331451,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",8.953499794,553.4421387,1177,75.44997406,13507,1.707999945,14525.91699,"evergreen"
"Ilex_ficoidea_1426073142__L__3218-1061-3556-2268","Ilex_ficoidea_1426073142",1426073142,134.3956319,129.0508891,"Ilex ficoidea","unknown",11.1,0.146565147,1.608489188,28.084663,98.331451,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",8.953499794,553.4421387,1177,75.44997406,13507,1.707999945,14525.91699,"evergreen"
"Ilex_ficoidea_3969807527__L__2757-967-3395-1620","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",6.54,0.070647759,1.274749663,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__808-2901-1791-3238","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",9.07,0.062432247,1.114732146,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__881-2556-1785-2831","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",7.05,0.102977033,1.227349545,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_3969807527__L__908-1713-1416-2075","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",5.26,0.145391889,1.385348541,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_3969807527__L__740-2599-1213-2858","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",3.34,0.11595959,1.647799837,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_4072505907__L__2351-3029-2806-3928","Ilex_ficoidea_4072505907",4072505907,139.3465341,129.0495169,"Ilex ficoidea","unknown",10.16,0.157389722,1.637486011,25.15,121.55,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",18.86499977,474.3412781,3063,29.93135071,26074,4.106333256,14579.75,"evergreen"
"Ilex_ficoidea_3969807527__L__946-487-1224-1364","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",6.44,0.122844436,1.282275087,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__1499-104-1760-1021","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",6.3,0.119708369,1.281233894,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__2361-507-2605-1292","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",4.68,0.09871405,1.435299696,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__1670-2036-2147-2550","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",4.6,0.105452134,1.444784311,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_4072505907__L__2543-1150-3301-1999","Ilex_ficoidea_4072505907",4072505907,139.3465341,129.0495169,"Ilex ficoidea","unknown",16.08,0.172232486,1.374072747,25.15,121.55,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",18.86499977,474.3412781,3063,29.93135071,26074,4.106333256,14579.75,"evergreen"
"Ilex_ficoidea_3969807527__L__2011-1695-2201-2027","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",1.72,0.063189277,2.123262742,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__2431-2292-2995-3073","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",7.39,0.081542403,1.205464245,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_2284188053__L__270-1746-531-2306","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",3.12,0.088616541,1.675750871,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_1426073142__L__2227-1370-2518-2320","Ilex_ficoidea_1426073142",1426073142,134.3956319,129.0508891,"Ilex ficoidea","unknown",7.13,0.181651077,1.904808514,28.084663,98.331451,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",8.953499794,553.4421387,1177,75.44997406,13507,1.707999945,14525.91699,"evergreen"
"Ilex_ficoidea_4072505907__L__1211-3719-1820-4304","Ilex_ficoidea_4072505907",4072505907,139.3465341,129.0495169,"Ilex ficoidea","unknown",8.12,0.161268489,1.783859279,25.15,121.55,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",18.86499977,474.3412781,3063,29.93135071,26074,4.106333256,14579.75,"evergreen"
"Ilex_ficoidea_2284188053__L__1382-1488-1724-2224","Ilex_ficoidea_2284188053",2284188053,132.0825641,129.0477917,"Ilex ficoidea","unknown",4.99,0.115318372,1.400561231,25.1269,121.639,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
"Ilex_ficoidea_3969807527__L__2075-1934-2388-2614","Ilex_ficoidea_3969807527",3969807527,130.5001681,129.0622752,"Ilex ficoidea","unknown",5.27,0.116716679,1.384343771,25.126944,121.639167,"Taiwan subtropical evergreen forests","Tropical & Subtropical Moist Broadleaf Forests",20.11716652,480.7982483,3273,22.81443977,27002,4.485333443,14521.16699,"evergreen"
